county,fips,st,pct_report,total_votes,lead,state.name, None of these candidates,Alyson Kennedy,Bradford Lyttle,Chris Keniston,Dan Vacek,Darrell Castle,Donald Trump,Emidio Soltysik,Evan McMullin,Frank Atwood,Gary Johnson,Gloria La Riva,Hillary Clinton,Jerry White,Jill Stein,Jim Hedges,Joseph Maldonado,Kyle Kopitke,Laurence Kotlikoff,Lynn Kahn,Michael Maturen,Mike Smith,Monica Moorehead,Peter Skewes,Princess Jacob,Richard Duncan,Rocky De La Fuente,Rocky Giordani,Rod Silva,Ryan Scott,Scott Copeland,Tom Hoefling,
Ritchie County,54085,WV,1,4075,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.007116564,0.835582822,NA,NA,NA,0.025766871,NA,0.121717791,NA,0.009815951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Roane County,54087,WV,1,5247,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.006861063,0.720602249,NA,NA,NA,0.027253669,NA,0.232894988,NA,0.012388031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Summers County,54089,WV,1,4862,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.004730564,0.710612916,NA,NA,NA,0.028177705,NA,0.244755245,NA,0.011723571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Taylor County,54091,WV,1,6538,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.006576935,0.723921689,NA,NA,NA,0.029672683,NA,0.228051392,NA,0.011777302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tucker County,54093,WV,1,3475,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.002877698,0.738129496,NA,NA,NA,0.029640288,NA,0.216115108,NA,0.01323741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tyler County,54095,WV,1,3654,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.006294472,0.819923372,NA,NA,NA,0.028188287,NA,0.138752053,NA,0.006841817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Upshur County,54097,WV,1,9218,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.005207203,0.759926231,NA,NA,NA,0.033629855,NA,0.191581688,NA,0.009655023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wayne County,54099,WV,1,15182,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.008562772,0.734554077,NA,NA,NA,0.027730207,NA,0.221117112,NA,0.008035832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Webster County,54101,WV,1,2978,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.002686367,0.773002015,NA,NA,NA,0.027535259,NA,0.186702485,NA,0.010073875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wetzel County,54103,WV,1,6265,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.012130886,0.721308859,NA,NA,NA,0.039106145,NA,0.216919393,NA,0.010534717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wirt County,54105,WV,1,2422,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.007018993,0.789017341,NA,NA,NA,0.034682081,NA,0.159372419,NA,0.009909166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wood County,54107,WV,1,35615,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.00404324,0.714137302,NA,NA,NA,0.03554682,NA,0.235855679,NA,0.010416959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wyoming County,54109,WV,1,7831,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.006001788,0.836036266,NA,NA,NA,0.017494573,NA,0.135614864,NA,0.004852509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,WV,WV,1,713051,Donald Trump,West Virginia,NA,NA,NA,NA,NA,0.005339029,0.686305748,NA,NA,NA,0.032261367,NA,0.26476928,NA,0.011324576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Adams County,55001,WI,1,10063,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.004471827,0.592864951,NA,NA,NA,0.021464772,NA,0.372155421,NA,0.007850542,NA,NA,NA,NA,NA,NA,NA,7.95E-04,NA,NA,NA,3.97E-04,NA,NA,NA,NA,NA,
Ashland County,55003,WI,1,7924,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.002650177,0.416834932,NA,NA,NA,0.024482585,NA,0.533316507,NA,0.021075215,NA,NA,NA,NA,NA,NA,NA,0.001261989,NA,NA,NA,3.79E-04,NA,NA,NA,NA,NA,
Barron County,55005,WI,1,22545,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.005189621,0.603858949,NA,NA,NA,0.032246618,NA,0.349922377,NA,0.007540475,NA,NA,NA,NA,NA,NA,NA,7.54E-04,NA,NA,NA,4.88E-04,NA,NA,NA,NA,NA,
Bayfield County,55007,WI,1,9493,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.002528179,0.434425366,NA,NA,NA,0.020752133,NA,0.521752871,NA,0.019488044,NA,NA,NA,NA,NA,NA,NA,4.21E-04,NA,NA,NA,6.32E-04,NA,NA,NA,NA,NA,
Brown County,55009,WI,1,127542,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.003724263,0.526963667,NA,NA,NA,0.039085164,NA,0.418544479,NA,0.0107494,NA,NA,NA,NA,NA,NA,NA,4.23E-04,NA,NA,NA,5.10E-04,NA,NA,NA,NA,NA,
Buffalo County,55011,WI,1,6911,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.005353784,0.58573289,NA,NA,NA,0.031543915,NA,0.365359572,NA,0.010707568,NA,NA,NA,NA,NA,NA,NA,8.68E-04,NA,NA,NA,4.34E-04,NA,NA,NA,NA,NA,
Burnett County,55013,WI,1,8718,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.00550585,0.620555173,NA,NA,NA,0.027070429,NA,0.338265657,NA,0.007685249,NA,NA,NA,NA,NA,NA,NA,8.03E-04,NA,NA,NA,1.15E-04,NA,NA,NA,NA,NA,
Calumet County,55015,WI,1,26461,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.006462341,0.580741469,NA,NA,NA,0.039832206,NA,0.364385322,NA,0.007709459,NA,NA,NA,NA,NA,NA,NA,4.91E-04,NA,NA,NA,3.78E-04,NA,NA,NA,NA,NA,
Chippewa County,55017,WI,1,31487,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.005557849,0.568996729,NA,NA,NA,0.03871439,NA,0.377520882,NA,0.008384413,NA,NA,NA,NA,NA,NA,NA,5.08E-04,NA,NA,NA,3.18E-04,NA,NA,NA,NA,NA,
Clark County,55019,WI,1,13561,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.007152865,0.638006047,NA,NA,NA,0.033552098,NA,0.311260232,NA,0.008037755,NA,NA,NA,NA,NA,NA,NA,0.001327336,NA,NA,NA,6.64E-04,NA,NA,NA,NA,NA,
Columbia County,55021,WI,1,29292,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.004711184,0.483510856,NA,NA,NA,0.037279803,NA,0.461832582,NA,0.011812099,NA,NA,NA,NA,NA,NA,NA,5.12E-04,NA,NA,NA,3.41E-04,NA,NA,NA,NA,NA,
Crawford County,55023,WI,1,7662,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.00587314,0.500652571,NA,NA,NA,0.036152441,NA,0.446228139,NA,0.009527539,NA,NA,NA,NA,NA,NA,NA,0.001044114,NA,NA,NA,5.22E-04,NA,NA,NA,NA,NA,
Dane County,55025,WI,1,304924,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.002561294,0.23374677,NA,NA,NA,0.03456927,NA,0.713938555,NA,0.014154347,NA,NA,NA,NA,NA,NA,NA,5.74E-04,NA,NA,NA,4.56E-04,NA,NA,NA,NA,NA,
Dodge County,55027,WI,1,42809,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.005956691,0.622182251,NA,NA,NA,0.035927025,NA,0.326286529,NA,0.008432806,NA,NA,NA,NA,NA,NA,NA,7.01E-04,NA,NA,NA,5.14E-04,NA,NA,NA,NA,NA,
Door County,55029,WI,1,17382,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.003566908,0.493614084,NA,NA,NA,0.032102175,NA,0.461051663,NA,0.008341963,NA,NA,NA,NA,NA,NA,NA,8.05E-04,NA,NA,NA,5.18E-04,NA,NA,NA,NA,NA,
Douglas County,55031,WI,1,22207,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.004187869,0.435043004,NA,NA,NA,0.032602333,NA,0.511415319,NA,0.015265457,NA,NA,NA,NA,NA,NA,NA,9.46E-04,NA,NA,NA,5.40E-04,NA,NA,NA,NA,NA,
Dunn County,55033,WI,1,22034,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.004538441,0.521285286,NA,NA,NA,0.049605156,NA,0.410002723,NA,0.013343015,NA,NA,NA,NA,NA,NA,NA,7.26E-04,NA,NA,NA,4.99E-04,NA,NA,NA,NA,NA,
Eau Claire County,55035,WI,1,54183,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.004577081,0.430596312,NA,NA,NA,0.046213757,NA,0.504586309,NA,0.012882269,NA,NA,NA,NA,NA,NA,NA,4.80E-04,NA,NA,NA,6.64E-04,NA,NA,NA,NA,NA,
Florence County,55037,WI,1,2651,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.002263297,0.715956243,NA,NA,NA,0.024141833,NA,0.250848736,NA,0.006412674,NA,NA,NA,NA,NA,NA,NA,3.77E-04,NA,NA,NA,0,NA,NA,NA,NA,NA,
Fond du Lac County,55039,WI,1,51066,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.004738965,0.607488348,NA,NA,NA,0.037382995,NA,0.340480946,NA,0.00877296,NA,NA,NA,NA,NA,NA,NA,6.85E-04,NA,NA,NA,4.50E-04,NA,NA,NA,NA,NA,
Forest County,55041,WI,1,4514,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.003766061,0.617412494,NA,NA,NA,0.018608773,NA,0.34980062,NA,0.009525919,NA,NA,NA,NA,NA,NA,NA,2.22E-04,NA,NA,NA,6.65E-04,NA,NA,NA,NA,NA,
Grant County,55043,WI,1,24063,Donald Trump,Wisconsin,NA,NA,NA,NA,NA,0.005527158,0.513236089,NA,NA,NA,0.048373021,NA,0.417695217,NA,0.013256867,NA,NA,NA,NA,NA,NA,NA,0.001080497,NA,NA,NA,8.31E-04,NA,NA,NA,NA,NA,
Green County,55045,WI,1,18792,Hillary Clinton,Wisconsin,NA,NA,NA,NA,NA,0.004203917,0.462590464,NA,NA,NA,0.03655811,NA,0.485419327,NA,0.01042997,NA,NA,NA,NA,NA,NA,NA,5.85E-04,NA,NA,NA,2.13E-04,NA,NA,NA,NA,NA,
